"YearStart" "YearEnd" "Question" "DataValue"
"21785" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.5"
"28129" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.1"
"28158" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.5"
"28192" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.8"
"28223" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.6"
"28256" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.8"
"28287" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.4"
"28320" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.2"
"28354" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "11.5"
"28388" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.8"
"28420" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8"
"28451" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.3"
"28485" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "5.6"
"28515" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.2"
"28580" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.6"
"28613" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.1"
"28645" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.7"
"28679" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.7"
"28712" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "11.9"
"28745" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.7"
"28777" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "12"
"28810" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.5"
"28843" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "11.6"
"28875" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.9"
"28908" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.4"
"28940" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.7"
"28973" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.4"
"29007" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.6"
"29039" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.8"
"29072" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.7"
"29105" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.7"
"29138" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.2"
"29172" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.3"
"29205" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.9"
"29238" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.1"
"29271" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.7"
"29304" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.8"
"29337" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.7"
"29370" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.2"
"29403" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.8"
"29436" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.6"
"29469" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.8"
"29502" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.3"
"29535" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "7.5"
"29568" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.9"
"29601" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "6.7"
"29634" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.9"
"29648" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.7"
"29679" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.6"
"29744" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "11.3"
"29777" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "9.3"
"29810" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "10.3"
"29842" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "11"
"29875" 2014 2014 "Current asthma prevalence among adults aged >= 18 years" "8.3"
