"YearStart" "YearEnd" "LocationAbbr" "LocationDesc" "DataSource" "Topic" "Question" "Response" "DataValueUnit" "DataValueTypeID" "DataValueType" "DataValue" "DataValueAlt" "DataValueFootnoteSymbol" "DatavalueFootnote" "LowConfidenceLimit" "HighConfidenceLimit" "StratificationCategory1" "Stratification1" "StratificationCategory2" "Stratification2" "StratificationCategory3" "Stratification3" "GeoLocation" "TopicID" "QuestionID" "ResponseID" "LocationID" "StratificationCategoryID1" "StratificationID1" "StratificationCategoryID2" "StratificationID2" "StratificationCategoryID3" "StratificationID3"
"106658" 2014 2014 "AK" "Alaska" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "454" 454 " " " " NA NA "Overall" "Overall" NA NA NA NA "(64.84507995700051, -147.72205903599973)" "CVD" "CVD1_3" NA "02" "OVERALL" "OVR" NA NA NA NA
"106779" 2014 2014 "AL" "Alabama" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "5147" 5147 " " " " NA NA "Overall" "Overall" NA NA NA NA "(32.84057112200048, -86.63186076199969)" "CVD" "CVD1_3" NA "01" "OVERALL" "OVR" NA NA NA NA
"106898" 2014 2014 "AR" "Arkansas" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "4563" 4563 " " " " NA NA "Overall" "Overall" NA NA NA NA "(34.74865012400045, -92.27449074299966)" "CVD" "CVD1_3" NA "05" "OVERALL" "OVR" NA NA NA NA
"107019" 2014 2014 "AZ" "Arizona" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "7182" 7182 " " " " NA NA "Overall" "Overall" NA NA NA NA "(34.865970280000454, -111.76381127699972)" "CVD" "CVD1_3" NA "04" "OVERALL" "OVR" NA NA NA NA
"107138" 2014 2014 "CA" "California" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "37203" 37203 " " " " NA NA "Overall" "Overall" NA NA NA NA "(37.63864012300047, -120.99999953799971)" "CVD" "CVD1_3" NA "06" "OVERALL" "OVR" NA NA NA NA
"107230" 2014 2014 "DE" "Delaware" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "1219" 1219 " " " " NA NA "Overall" "Overall" NA NA NA NA "(39.008830667000495, -75.57774116799965)" "CVD" "CVD1_3" NA "10" "OVERALL" "OVR" NA NA NA NA
"107260" 2014 2014 "CO" "Colorado" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "3829" 3829 " " " " NA NA "Overall" "Overall" NA NA NA NA "(38.843840757000464, -106.13361092099967)" "CVD" "CVD1_3" NA "08" "OVERALL" "OVR" NA NA NA NA
"107380" 2014 2014 "CT" "Connecticut" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "3634" 3634 " " " " NA NA "Overall" "Overall" NA NA NA NA "(41.56266102000046, -72.64984095199964)" "CVD" "CVD1_3" NA "09" "OVERALL" "OVR" NA NA NA NA
"107499" 2014 2014 "DC" "District of Columbia" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "814" 814 " " " " NA NA "Overall" "Overall" NA NA NA NA "(38.907192, -77.036871)" "CVD" "CVD1_3" NA "11" "OVERALL" "OVR" NA NA NA NA
"107737" 2014 2014 "FL" "Florida" "NVSS" "Cardiovascular Disease" "Mortality from coronary heart disease" NA "" "Nmbr" "Number" "28665" 28665 " " " " NA NA "Overall" "Overall" NA NA NA NA "(28.932040377000476, -81.92896053899966)" "CVD" "CVD1_3" NA "12" "OVERALL" "OVR" NA NA NA NA
