"YearStart" "YearEnd" "Question" "DataValue"
"61625" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "188"
"61747" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2842"
"61869" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1915"
"61988" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3040"
"62108" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "12788"
"62229" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2090"
"62350" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1377"
"62470" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "145"
"62591" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "448"
"62711" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "10035"
"62833" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3705"
"62954" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "286"
"63074" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1764"
"63195" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "802"
"63317" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5146"
"63440" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3947"
"63563" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1595"
"63681" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2957"
"63802" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1847"
"63923" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2541"
"64046" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1965"
"64165" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "823"
"64286" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5040"
"64407" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2076"
"64527" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3398"
"64647" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1622"
"64767" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "622"
"64889" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "4540"
"65009" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "335"
"65129" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1029"
"65248" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "626"
"65368" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3033"
"65488" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "986"
"65608" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1218"
"65728" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6631"
"65849" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6775"
"65970" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2568"
"66091" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1960"
"66212" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6419"
"66331" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "508"
"66451" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2298"
"66572" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "463"
"66690" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3554"
"66811" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "8806"
"66933" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "138016"
"66948" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "597"
"67069" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2994"
"67189" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "338"
"67311" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2948"
"67431" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2524"
"67552" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1538"
"67672" 2011 2011 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "324"
