"YearStart" "YearEnd" "Question" "DataValue"
"94069" 2012 2012 "Mortality from heart failure" "368"
"112932" 2012 2012 "Mortality from heart failure" "5705"
"113043" 2012 2012 "Mortality from heart failure" "3882"
"113157" 2012 2012 "Mortality from heart failure" "4393"
"113274" 2012 2012 "Mortality from heart failure" "29270"
"113395" 2012 2012 "Mortality from heart failure" "3823"
"113511" 2012 2012 "Mortality from heart failure" "3418"
"113635" 2012 2012 "Mortality from heart failure" "321"
"113751" 2012 2012 "Mortality from heart failure" "710"
"113869" 2012 2012 "Mortality from heart failure" "14848"
"113983" 2012 2012 "Mortality from heart failure" "7295"
"114107" 2012 2012 "Mortality from heart failure" "929"
"114224" 2012 2012 "Mortality from heart failure" "3589"
"114347" 2012 2012 "Mortality from heart failure" "1511"
"114462" 2012 2012 "Mortality from heart failure" "11317"
"114585" 2012 2012 "Mortality from heart failure" "7421"
"114708" 2012 2012 "Mortality from heart failure" "3192"
"114825" 2012 2012 "Mortality from heart failure" "5003"
"114943" 2012 2012 "Mortality from heart failure" "4280"
"115062" 2012 2012 "Mortality from heart failure" "6087"
"115181" 2012 2012 "Mortality from heart failure" "3483"
"115307" 2012 2012 "Mortality from heart failure" "1554"
"115427" 2012 2012 "Mortality from heart failure" "10844"
"115543" 2012 2012 "Mortality from heart failure" "5393"
"115665" 2012 2012 "Mortality from heart failure" "6116"
"115784" 2012 2012 "Mortality from heart failure" "4390"
"115900" 2012 2012 "Mortality from heart failure" "1075"
"116022" 2012 2012 "Mortality from heart failure" "8797"
"116147" 2012 2012 "Mortality from heart failure" "951"
"116261" 2012 2012 "Mortality from heart failure" "2243"
"116381" 2012 2012 "Mortality from heart failure" "1299"
"116502" 2012 2012 "Mortality from heart failure" "7676"
"116622" 2012 2012 "Mortality from heart failure" "1627"
"116747" 2012 2012 "Mortality from heart failure" "1279"
"116867" 2012 2012 "Mortality from heart failure" "16045"
"116983" 2012 2012 "Mortality from heart failure" "12841"
"117102" 2012 2012 "Mortality from heart failure" "4913"
"117226" 2012 2012 "Mortality from heart failure" "4695"
"117341" 2012 2012 "Mortality from heart failure" "14893"
"117461" 2012 2012 "Mortality from heart failure" "1293"
"117585" 2012 2012 "Mortality from heart failure" "4690"
"117700" 2012 2012 "Mortality from heart failure" "943"
"117821" 2012 2012 "Mortality from heart failure" "6254"
"117857" 2012 2012 "Mortality from heart failure" "20528"
"118018" 2012 2012 "Mortality from heart failure" "285949"
"118076" 2012 2012 "Mortality from heart failure" "1802"
"118198" 2012 2012 "Mortality from heart failure" "6390"
"118323" 2012 2012 "Mortality from heart failure" "701"
"118440" 2012 2012 "Mortality from heart failure" "6793"
"118558" 2012 2012 "Mortality from heart failure" "5856"
"118684" 2012 2012 "Mortality from heart failure" "2717"
"118806" 2012 2012 "Mortality from heart failure" "506"
