"YearStart" "YearEnd" "Question" "DataValue"
"85311" 2011 2011 "Mortality from diseases of the heart" "23358"
"100538" 2011 2011 "Mortality from diseases of the heart" "739"
"100658" 2011 2011 "Mortality from diseases of the heart" "11942"
"100776" 2011 2011 "Mortality from diseases of the heart" "7168"
"100894" 2011 2011 "Mortality from diseases of the heart" "10662"
"101014" 2011 2011 "Mortality from diseases of the heart" "59772"
"101136" 2011 2011 "Mortality from diseases of the heart" "6177"
"101257" 2011 2011 "Mortality from diseases of the heart" "7206"
"101310" 2011 2011 "Mortality from diseases of the heart" "1171"
"101497" 2011 2011 "Mortality from diseases of the heart" "1809"
"101617" 2011 2011 "Mortality from diseases of the heart" "40919"
"101734" 2011 2011 "Mortality from diseases of the heart" "15773"
"101853" 2011 2011 "Mortality from diseases of the heart" "2312"
"101973" 2011 2011 "Mortality from diseases of the heart" "6736"
"102092" 2011 2011 "Mortality from diseases of the heart" "2522"
"102211" 2011 2011 "Mortality from diseases of the heart" "24987"
"102330" 2011 2011 "Mortality from diseases of the heart" "13372"
"102448" 2011 2011 "Mortality from diseases of the heart" "5327"
"102570" 2011 2011 "Mortality from diseases of the heart" "9905"
"102689" 2011 2011 "Mortality from diseases of the heart" "9781"
"102764" 2011 2011 "Mortality from diseases of the heart" "11765"
"102931" 2011 2011 "Mortality from diseases of the heart" "10557"
"103047" 2011 2011 "Mortality from diseases of the heart" "2648"
"103286" 2011 2011 "Mortality from diseases of the heart" "7240"
"103406" 2011 2011 "Mortality from diseases of the heart" "13810"
"103525" 2011 2011 "Mortality from diseases of the heart" "7335"
"103643" 2011 2011 "Mortality from diseases of the heart" "1921"
"103763" 2011 2011 "Mortality from diseases of the heart" "17003"
"103884" 2011 2011 "Mortality from diseases of the heart" "1290"
"104003" 2011 2011 "Mortality from diseases of the heart" "3265"
"104122" 2011 2011 "Mortality from diseases of the heart" "2333"
"104243" 2011 2011 "Mortality from diseases of the heart" "18330"
"104363" 2011 2011 "Mortality from diseases of the heart" "3333"
"104484" 2011 2011 "Mortality from diseases of the heart" "5043"
"104604" 2011 2011 "Mortality from diseases of the heart" "44501"
"104726" 2011 2011 "Mortality from diseases of the heart" "26298"
"104843" 2011 2011 "Mortality from diseases of the heart" "9399"
"104962" 2011 2011 "Mortality from diseases of the heart" "6255"
"105080" 2011 2011 "Mortality from diseases of the heart" "31934"
"105198" 2011 2011 "Mortality from diseases of the heart" "2390"
"105320" 2011 2011 "Mortality from diseases of the heart" "9295"
"105437" 2011 2011 "Mortality from diseases of the heart" "1625"
"105557" 2011 2011 "Mortality from diseases of the heart" "14235"
"105677" 2011 2011 "Mortality from diseases of the heart" "38094"
"105796" 2011 2011 "Mortality from diseases of the heart" "596577"
"105811" 2011 2011 "Mortality from diseases of the heart" "3036"
"105931" 2011 2011 "Mortality from diseases of the heart" "13272"
"106051" 2011 2011 "Mortality from diseases of the heart" "1187"
"106169" 2011 2011 "Mortality from diseases of the heart" "10439"
"106291" 2011 2011 "Mortality from diseases of the heart" "11266"
"106410" 2011 2011 "Mortality from diseases of the heart" "4914"
"106529" 2011 2011 "Mortality from diseases of the heart" "926"
