"YearStart" "YearEnd" "Question" "DataValue"
"61628" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "174"
"61750" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2929"
"61872" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1853"
"61991" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3114"
"62111" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "12422"
"62232" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2161"
"62353" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1334"
"62473" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "128"
"62594" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "406"
"62714" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "10299"
"62836" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3846"
"62957" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "284"
"63077" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1768"
"63198" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "728"
"63320" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5091"
"63442" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3850"
"63565" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1649"
"63684" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3044"
"63805" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2011"
"63926" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2430"
"64049" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1867"
"64168" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "795"
"64289" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5112"
"64410" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2033"
"64530" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3548"
"64650" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1659"
"64770" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "584"
"64892" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "4653"
"65012" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "296"
"65132" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1013"
"65251" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "662"
"65371" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3141"
"65491" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "924"
"65611" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1343"
"65731" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6675"
"65852" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6839"
"65973" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2508"
"66094" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1824"
"66215" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6352"
"66334" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "489"
"66454" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2348"
"66575" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "468"
"66693" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3592"
"66814" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "9211"
"66936" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "138452"
"66951" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "626"
"67072" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2921"
"67192" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "352"
"67314" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2843"
"67434" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2431"
"67555" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1495"
"67675" 2012 2012 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "327"
