"YearStart" "YearEnd" "Question" "DataValue"
"77627" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "42.8"
"77661" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "38.2"
"77696" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "43.2"
"77731" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "35.2"
"77766" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "24"
"77800" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "34.9"
"77835" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "35.6"
"77869" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "49.2"
"77903" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "33.8"
"77938" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "34.7"
"77972" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "37.7"
"78007" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39.3"
"78033" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "31.9"
"78068" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "44.4"
"78102" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39.9"
"78136" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "40.2"
"78171" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "42.6"
"78205" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "38.8"
"78239" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "48.7"
"78273" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "43.2"
"78307" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "36.4"
"78341" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39"
"78376" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "40.9"
"78411" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "40"
"78445" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "43.5"
"78480" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "53.4"
"78514" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "38"
"78547" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "34.8"
"78581" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "42.7"
"78616" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "35"
"78651" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "39.8"
"78686" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "41.8"
"78720" 2012 2012 "Prevalence of current smoking among adults >= 18 with diagnosed chronic obstructive pulmonary disease" "33.7"
