"YearStart" "YearEnd" "Question" "DataValue"
"94471" 2010 2010 "Mortality from total cardiovascular disease" "945"
"94578" 2010 2010 "Mortality from total cardiovascular disease" "15809"
"94667" 2010 2010 "Mortality from total cardiovascular disease" "9586"
"94781" 2010 2010 "Mortality from total cardiovascular disease" "13192"
"94899" 2010 2010 "Mortality from total cardiovascular disease" "78960"
"95017" 2010 2010 "Mortality from total cardiovascular disease" "8352"
"95135" 2010 2010 "Mortality from total cardiovascular disease" "9141"
"95254" 2010 2010 "Mortality from total cardiovascular disease" "1600"
"95376" 2010 2010 "Mortality from total cardiovascular disease" "2343"
"95495" 2010 2010 "Mortality from total cardiovascular disease" "54232"
"95615" 2010 2010 "Mortality from total cardiovascular disease" "21607"
"95732" 2010 2010 "Mortality from total cardiovascular disease" "3078"
"95852" 2010 2010 "Mortality from total cardiovascular disease" "9195"
"95971" 2010 2010 "Mortality from total cardiovascular disease" "3397"
"96090" 2010 2010 "Mortality from total cardiovascular disease" "32443"
"96208" 2010 2010 "Mortality from total cardiovascular disease" "17796"
"96326" 2010 2010 "Mortality from total cardiovascular disease" "7582"
"96444" 2010 2010 "Mortality from total cardiovascular disease" "12474"
"96559" 2010 2010 "Mortality from total cardiovascular disease" "13109"
"96679" 2010 2010 "Mortality from total cardiovascular disease" "15692"
"96799" 2010 2010 "Mortality from total cardiovascular disease" "14109"
"96918" 2010 2010 "Mortality from total cardiovascular disease" "3471"
"97038" 2010 2010 "Mortality from total cardiovascular disease" "29852"
"97158" 2010 2010 "Mortality from total cardiovascular disease" "10282"
"97276" 2010 2010 "Mortality from total cardiovascular disease" "17886"
"97397" 2010 2010 "Mortality from total cardiovascular disease" "9830"
"97517" 2010 2010 "Mortality from total cardiovascular disease" "2516"
"97636" 2010 2010 "Mortality from total cardiovascular disease" "23231"
"97756" 2010 2010 "Mortality from total cardiovascular disease" "1916"
"97876" 2010 2010 "Mortality from total cardiovascular disease" "4622"
"97996" 2010 2010 "Mortality from total cardiovascular disease" "2992"
"98116" 2010 2010 "Mortality from total cardiovascular disease" "23792"
"98234" 2010 2010 "Mortality from total cardiovascular disease" "4323"
"98257" 2010 2010 "Mortality from total cardiovascular disease" "55086"
"98356" 2010 2010 "Mortality from total cardiovascular disease" "6028"
"98595" 2010 2010 "Mortality from total cardiovascular disease" "34541"
"98712" 2010 2010 "Mortality from total cardiovascular disease" "12110"
"98830" 2010 2010 "Mortality from total cardiovascular disease" "8818"
"98952" 2010 2010 "Mortality from total cardiovascular disease" "40718"
"99074" 2010 2010 "Mortality from total cardiovascular disease" "2936"
"99197" 2010 2010 "Mortality from total cardiovascular disease" "12457"
"99316" 2010 2010 "Mortality from total cardiovascular disease" "2220"
"99438" 2010 2010 "Mortality from total cardiovascular disease" "19027"
"99558" 2010 2010 "Mortality from total cardiovascular disease" "50902"
"99678" 2010 2010 "Mortality from total cardiovascular disease" "784454"
"99692" 2010 2010 "Mortality from total cardiovascular disease" "3912"
"99812" 2010 2010 "Mortality from total cardiovascular disease" "17949"
"99932" 2010 2010 "Mortality from total cardiovascular disease" "1556"
"100053" 2010 2010 "Mortality from total cardiovascular disease" "14300"
"100172" 2010 2010 "Mortality from total cardiovascular disease" "14769"
"100291" 2010 2010 "Mortality from total cardiovascular disease" "6538"
"100415" 2010 2010 "Mortality from total cardiovascular disease" "1232"
