"YearStart" "YearEnd" "Question" "DataValue"
"106652" 2012 2012 "Mortality from coronary heart disease" "414"
"106773" 2012 2012 "Mortality from coronary heart disease" "5303"
"106892" 2012 2012 "Mortality from coronary heart disease" "4605"
"107013" 2012 2012 "Mortality from coronary heart disease" "7480"
"107132" 2012 2012 "Mortality from coronary heart disease" "39506"
"107254" 2012 2012 "Mortality from coronary heart disease" "3640"
"107374" 2012 2012 "Mortality from coronary heart disease" "4053"
"107493" 2012 2012 "Mortality from coronary heart disease" "838"
"107613" 2012 2012 "Mortality from coronary heart disease" "1185"
"107731" 2012 2012 "Mortality from coronary heart disease" "28195"
"107833" 2012 2012 "Mortality from coronary heart disease" "1422"
"107849" 2012 2012 "Mortality from coronary heart disease" "7294"
"107967" 2012 2012 "Mortality from coronary heart disease" "1225"
"108086" 2012 2012 "Mortality from coronary heart disease" "4870"
"108327" 2012 2012 "Mortality from coronary heart disease" "14709"
"108447" 2012 2012 "Mortality from coronary heart disease" "8195"
"108570" 2012 2012 "Mortality from coronary heart disease" "3024"
"108688" 2012 2012 "Mortality from coronary heart disease" "5828"
"108809" 2012 2012 "Mortality from coronary heart disease" "5341"
"108927" 2012 2012 "Mortality from coronary heart disease" "6726"
"109050" 2012 2012 "Mortality from coronary heart disease" "6962"
"109167" 2012 2012 "Mortality from coronary heart disease" "1505"
"109287" 2012 2012 "Mortality from coronary heart disease" "15594"
"109405" 2012 2012 "Mortality from coronary heart disease" "4144"
"109528" 2012 2012 "Mortality from coronary heart disease" "8857"
"109647" 2012 2012 "Mortality from coronary heart disease" "3806"
"109767" 2012 2012 "Mortality from coronary heart disease" "1072"
"109887" 2012 2012 "Mortality from coronary heart disease" "10622"
"110008" 2012 2012 "Mortality from coronary heart disease" "880"
"110129" 2012 2012 "Mortality from coronary heart disease" "1715"
"110246" 2012 2012 "Mortality from coronary heart disease" "1483"
"110367" 2012 2012 "Mortality from coronary heart disease" "11597"
"110487" 2012 2012 "Mortality from coronary heart disease" "2220"
"110608" 2012 2012 "Mortality from coronary heart disease" "2633"
"110728" 2012 2012 "Mortality from coronary heart disease" "31437"
"110847" 2012 2012 "Mortality from coronary heart disease" "16370"
"110967" 2012 2012 "Mortality from coronary heart disease" "6193"
"111087" 2012 2012 "Mortality from coronary heart disease" "3318"
"111206" 2012 2012 "Mortality from coronary heart disease" "18883"
"111327" 2012 2012 "Mortality from coronary heart disease" "1695"
"111341" 2012 2012 "Mortality from coronary heart disease" "5221"
"111568" 2012 2012 "Mortality from coronary heart disease" "1191"
"111690" 2012 2012 "Mortality from coronary heart disease" "10002"
"111808" 2012 2012 "Mortality from coronary heart disease" "23479"
"111926" 2012 2012 "Mortality from coronary heart disease" "371469"
"111941" 2012 2012 "Mortality from coronary heart disease" "1504"
"112059" 2012 2012 "Mortality from coronary heart disease" "7520"
"112180" 2012 2012 "Mortality from coronary heart disease" "787"
"112302" 2012 2012 "Mortality from coronary heart disease" "6497"
"112419" 2012 2012 "Mortality from coronary heart disease" "6714"
"112539" 2012 2012 "Mortality from coronary heart disease" "3112"
"112659" 2012 2012 "Mortality from coronary heart disease" "603"
