"YearStart" "YearEnd" "Question" "DataValue"
"61631" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "182"
"61753" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2978"
"61875" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2026"
"61994" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3221"
"62114" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "13036"
"62235" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2233"
"62356" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1307"
"62476" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "143"
"62597" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "458"
"62717" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "11090"
"62839" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "4024"
"62960" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "246"
"63080" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1839"
"63201" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "779"
"63323" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5276"
"63445" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "4149"
"63568" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1617"
"63687" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3115"
"63808" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2199"
"63929" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2475"
"64052" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1962"
"64171" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "875"
"64292" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "5399"
"64413" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2174"
"64533" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3716"
"64653" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1669"
"64773" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "627"
"64895" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "4826"
"65015" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "319"
"65135" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "999"
"65254" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "646"
"65374" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3083"
"65494" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1031"
"65614" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1446"
"65734" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6761"
"65855" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6805"
"65976" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2610"
"66097" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1949"
"66218" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "6501"
"66337" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "462"
"66457" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2665"
"66578" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "405"
"66696" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3801"
"66817" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "9482"
"66939" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "144098"
"66954" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "681"
"67075" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "3050"
"67195" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "339"
"67317" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2811"
"67437" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "2686"
"67558" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "1550"
"67678" 2013 2013 "Mortality with chronic obstructive pulmonary disease as underlying cause among adults aged >=45 years" "375"
